3.7343
6.2541
5.6288
6.078
5.9301
6.1808
6.2089
6.4162
6.5611
6.7864
7.0224
7.3004
7.6059
7.9289
8.2534
8.5604
8.8375
9.0868
9.3306
9.5997
9.9084
10.243
10.566
10.842
11.069
11.285
11.528
11.813
12.124
12.426
12.669
12.797
12.758
12.506
11.988
11.172
10.039
8.4753
6.1584
2.7235
-1.7308
-6.244
-9.4176
-10.312
-8.9808
-6.4849
-3.9589
-1.7236
0.28068
1.8257
2.5703
2.5948
2.3542
2.1638
2.0266
1.8321
1.37
0.44827
-0.68287
-1.4617
-1.597
-1.1977
-0.55347
0.056344
0.47095
0.69125
0.83241
1.036
1.406
1.999
2.8206
3.8196
4.9359
6.1235
7.3284
8.4953
9.5466
10.317
10.464
9.4222
6.5489
1.5929
-4.9233
-11.812
-17.203
-18.995
-16.603
-11.764
-6.9603
-3.5127
-1.5177
-0.5394
-0.04506
0.27931
0.41688
0.048444
-1.1051
-2.5381
-3.2019
-2.6337
-1.1781
0.52667
2.0074
3.0882
3.8049
4.2847
4.6536
4.99
5.3447
5.7788
6.3908
7.2715
8.3875
9.56
10.526
10.966
10.496
8.6533
5.0418
-0.2428
-6.3338
-11.898
-15.418
-15.773
-13.35
-9.7878
-6.415
-3.6786
-1.6926
-0.45022
0.28461
0.80023
1.1182
0.93555
-0.058652
-1.6126
-2.8922
-3.3442
-2.96
-1.9551
-0.65207
0.63437
1.7268
2.6086
3.3676
4.106
4.8829
5.7215
6.6326
7.6407
8.7821
10.03
11.25
12.256
12.858
12.947
12.151
10.36
6.8289
2.5189
-2.8507
-6.3488
-10.065
-5.2921
